in s,CH1 in V,CH2 in V
5.700E-06,2.180E+00,6.000E-02
5.720E-06,2.180E+00,6.000E-02
5.740E-06,2.180E+00,6.000E-02
5.760E-06,2.180E+00,6.000E-02
5.780E-06,2.180E+00,2.000E-02
5.800E-06,2.180E+00,6.000E-02
5.820E-06,2.180E+00,2.000E-02
5.840E-06,2.180E+00,6.000E-02
5.860E-06,2.180E+00,2.000E-02
5.880E-06,2.180E+00,6.000E-02
5.900E-06,2.180E+00,2.000E-02
5.920E-06,2.180E+00,2.000E-02
5.940E-06,2.180E+00,2.000E-02
5.960E-06,2.180E+00,6.000E-02
5.980E-06,2.180E+00,2.000E-02
