in s,CH1 in V
6.940E-04,3.300E+00
6.960E-04,3.300E+00
6.980E-04,3.300E+00
7.000E-04,3.300E+00
7.020E-04,3.300E+00
7.040E-04,3.300E+00
7.060E-04,3.300E+00
7.080E-04,3.300E+00
7.100E-04,3.500E+00
7.120E-04,3.300E+00
7.140E-04,3.300E+00
7.160E-04,3.500E+00
7.180E-04,3.300E+00
7.200E-04,3.300E+00
7.220E-04,3.300E+00
7.240E-04,3.500E+00
7.260E-04,3.500E+00
7.280E-04,3.500E+00
7.300E-04,3.500E+00
7.320E-04,3.500E+00
7.340E-04,3.500E+00
7.360E-04,3.500E+00
7.380E-04,3.500E+00
7.400E-04,3.300E+00
7.420E-04,3.500E+00
7.440E-04,3.500E+00
7.460E-04,3.500E+00
7.480E-04,3.500E+00
7.500E-04,3.500E+00
7.520E-04,3.500E+00
7.540E-04,3.500E+00
7.560E-04,3.500E+00
7.580E-04,3.500E+00
7.600E-04,3.500E+00
7.620E-04,3.500E+00
7.640E-04,3.500E+00
7.660E-04,3.500E+00
7.680E-04,3.500E+00
7.700E-04,3.500E+00
7.720E-04,3.500E+00
7.740E-04,3.500E+00
7.760E-04,3.500E+00
7.780E-04,3.500E+00
7.800E-04,3.500E+00
7.820E-04,3.500E+00
7.840E-04,3.500E+00
7.860E-04,3.500E+00
7.880E-04,3.500E+00
7.900E-04,3.500E+00
7.920E-04,3.500E+00
7.940E-04,3.500E+00
7.960E-04,3.500E+00
7.980E-04,3.500E+00
8.000E-04,3.500E+00
8.020E-04,3.500E+00
8.040E-04,3.500E+00
8.060E-04,3.500E+00
8.080E-04,3.500E+00
8.100E-04,3.500E+00
8.120E-04,3.500E+00
8.140E-04,3.500E+00
8.160E-04,3.500E+00
8.180E-04,3.500E+00
8.200E-04,3.500E+00
8.220E-04,3.500E+00
8.240E-04,3.500E+00
8.260E-04,3.500E+00
8.280E-04,3.500E+00
8.300E-04,3.500E+00
8.320E-04,3.500E+00
8.340E-04,3.500E+00
8.360E-04,3.500E+00
8.380E-04,3.500E+00
