in s,CH1 in V
1.692E-03,3.680E+00
1.696E-03,3.680E+00
1.700E-03,3.680E+00
1.704E-03,3.680E+00
1.708E-03,3.720E+00
1.712E-03,3.640E+00
1.716E-03,3.680E+00
1.720E-03,1.080E+00
1.724E-03,9.600E-01
1.728E-03,9.200E-01
1.732E-03,9.200E-01
1.736E-03,9.200E-01
1.740E-03,8.800E-01
1.744E-03,8.800E-01
1.748E-03,8.800E-01
1.752E-03,8.400E-01
1.756E-03,8.400E-01
1.760E-03,8.400E-01
1.764E-03,8.400E-01
1.768E-03,8.400E-01
1.772E-03,8.400E-01
1.776E-03,8.400E-01
1.780E-03,8.400E-01
1.784E-03,8.000E-01
1.788E-03,8.400E-01
1.792E-03,8.000E-01
1.796E-03,8.000E-01
1.800E-03,8.000E-01
1.804E-03,8.000E-01
1.808E-03,7.600E-01
1.812E-03,8.000E-01
1.816E-03,8.000E-01
1.820E-03,7.600E-01
1.824E-03,7.600E-01
1.828E-03,7.600E-01
1.832E-03,7.600E-01
1.836E-03,7.600E-01
1.840E-03,7.600E-01
1.844E-03,7.600E-01
1.848E-03,7.600E-01
1.852E-03,2.480E+00
1.856E-03,2.560E+00
1.860E-03,2.560E+00
1.864E-03,2.600E+00
1.868E-03,2.560E+00
1.872E-03,2.560E+00
1.876E-03,2.560E+00
1.880E-03,2.560E+00
1.884E-03,2.560E+00
1.888E-03,2.560E+00
1.892E-03,2.560E+00
1.896E-03,2.560E+00
1.900E-03,2.560E+00
1.904E-03,2.560E+00
1.908E-03,2.560E+00
1.912E-03,2.560E+00
1.916E-03,2.560E+00
1.920E-03,2.560E+00
1.924E-03,2.520E+00
1.928E-03,2.520E+00
1.932E-03,2.520E+00
1.936E-03,2.520E+00
1.940E-03,2.520E+00
1.944E-03,2.520E+00
1.948E-03,2.520E+00
1.952E-03,2.520E+00
1.956E-03,2.480E+00
1.960E-03,2.480E+00
1.964E-03,2.480E+00
1.968E-03,2.480E+00
1.972E-03,2.480E+00
1.976E-03,2.520E+00
1.980E-03,2.480E+00
1.984E-03,2.440E+00
1.988E-03,2.480E+00
1.992E-03,2.480E+00
1.996E-03,2.480E+00
2.000E-03,2.480E+00
2.004E-03,2.480E+00
2.008E-03,2.440E+00
2.012E-03,2.440E+00
2.016E-03,2.440E+00
2.020E-03,2.440E+00
2.024E-03,2.440E+00
2.028E-03,2.440E+00
2.032E-03,2.400E+00
2.036E-03,2.400E+00
2.040E-03,2.400E+00
2.044E-03,2.400E+00
2.048E-03,2.400E+00
2.052E-03,2.400E+00
2.056E-03,2.400E+00
2.060E-03,2.360E+00
2.064E-03,2.360E+00
2.068E-03,2.360E+00
